ref_date,date,geo,dguid,geo_uid,labour_force_characteristics,educational_attainment,gender,age_group,value,val_norm,uom,uom_id,scalar_factor,scalar_id,vector,coordinate,status,symbol,terminated,decimals,hierarchy_for_geo,classification_code_for_labour_force_characteristics,hierarchy_for_labour_force_characteristics,classification_code_for_educational_attainment,hierarchy_for_educational_attainment,classification_code_for_gender,hierarchy_for_gender,classification_code_for_age_group,hierarchy_for_age_group,total,percent
1994,1994-07-01,Canada,2021A000011124,11124,Employment rate,Some high school,Total - Gender,25 to 44 years,63,0.63,Percent,239,units,0,v2582744,1.10.3.1.4,NA,NA,NA,1,1,NA,10,NA,1.3,NA,1,NA,4,76,82.89473684210526
1994,1994-07-01,Canada,2021A000011124,11124,Employment rate,High school graduate,Total - Gender,25 to 44 years,76.1,0.7609999999999999,Percent,239,units,0,v2582745,1.10.4.1.4,NA,NA,NA,1,1,NA,10,NA,1.4,NA,1,NA,4,76,100.13157894736841
1994,1994-07-01,Canada,2021A000011124,11124,Employment rate,University degree,Total - Gender,25 to 44 years,85.6,0.856,Percent,239,units,0,v2582748,1.10.7.1.4,NA,NA,NA,1,1,NA,10,NA,1.7,NA,1,NA,4,76,112.63157894736842
1995,1995-07-01,Canada,2021A000011124,11124,Population,0 to 8  years,Total - Gender,25 to 44 years,392.3,392300,Persons in thousands,428,thousands,3,v2582662,1.1.2.1.4,NA,NA,NA,1,1,NA,1,NA,1.2,NA,1,NA,4,9458.8,4.147460565822303
1995,1995-07-01,Canada,2021A000011124,11124,Population,Some high school,Total - Gender,25 to 44 years,1299.8,1299800,Persons in thousands,428,thousands,3,v2582663,1.1.3.1.4,NA,NA,NA,1,1,NA,1,NA,1.3,NA,1,NA,4,9458.8,13.741700850002115
1995,1995-07-01,Canada,2021A000011124,11124,Population,High school graduate,Total - Gender,25 to 44 years,2128.2,2128200,Persons in thousands,428,thousands,3,v2582664,1.1.4.1.4,NA,NA,NA,1,1,NA,1,NA,1.4,NA,1,NA,4,9458.8,22.499682835031926
1995,1995-07-01,Canada,2021A000011124,11124,Population,University degree,Total - Gender,25 to 44 years,1758.6,1758600,Persons in thousands,428,thousands,3,v2582667,1.1.7.1.4,NA,NA,NA,1,1,NA,1,NA,1.7,NA,1,NA,4,9458.8,18.592210428384153
1995,1995-07-01,Canada,2021A000011124,11124,Labour force,0 to 8  years,Total - Gender,25 to 44 years,230.3,230300,Persons in thousands,428,thousands,3,v2582671,1.2.2.1.4,NA,NA,NA,1,1,NA,1.2,NA,1.2,NA,1,NA,4,7977,2.887050269524884
1995,1995-07-01,Canada,2021A000011124,11124,Labour force,Some high school,Total - Gender,25 to 44 years,977,977000,Persons in thousands,428,thousands,3,v2582672,1.2.3.1.4,NA,NA,NA,1,1,NA,1.2,NA,1.3,NA,1,NA,4,7977,12.247712172495925
1995,1995-07-01,Canada,2021A000011124,11124,Labour force,High school graduate,Total - Gender,25 to 44 years,1780.2,1780200,Persons in thousands,428,thousands,3,v2582673,1.2.4.1.4,NA,NA,NA,1,1,NA,1.2,NA,1.4,NA,1,NA,4,7977,22.316660398646107
1995,1995-07-01,Canada,2021A000011124,11124,Labour force,University degree,Total - Gender,25 to 44 years,1602.1,1602100,Persons in thousands,428,thousands,3,v2582676,1.2.7.1.4,NA,NA,NA,1,1,NA,1.2,NA,1.7,NA,1,NA,4,7977,20.083991475492038
1995,1995-07-01,Canada,2021A000011124,11124,Employment,0 to 8  years,Total - Gender,25 to 44 years,187.6,187600,Persons in thousands,428,thousands,3,v2582680,1.3.2.1.4,NA,NA,NA,1,1,NA,1.2.3,NA,1.2,NA,1,NA,4,7260.1,2.583986446467679
1995,1995-07-01,Canada,2021A000011124,11124,Employment,Some high school,Total - Gender,25 to 44 years,829.3,829300,Persons in thousands,428,thousands,3,v2582681,1.3.3.1.4,NA,NA,NA,1,1,NA,1.2.3,NA,1.3,NA,1,NA,4,7260.1,11.422707676202807
1995,1995-07-01,Canada,2021A000011124,11124,Employment,High school graduate,Total - Gender,25 to 44 years,1610.4,1610400,Persons in thousands,428,thousands,3,v2582682,1.3.4.1.4,NA,NA,NA,1,1,NA,1.2.3,NA,1.4,NA,1,NA,4,7260.1,22.18151265134089
1995,1995-07-01,Canada,2021A000011124,11124,Employment,University degree,Total - Gender,25 to 44 years,1519.6,1519600,Persons in thousands,428,thousands,3,v2582685,1.3.7.1.4,NA,NA,NA,1,1,NA,1.2.3,NA,1.7,NA,1,NA,4,7260.1,20.930841172986597
1995,1995-07-01,Canada,2021A000011124,11124,Full-time employment,0 to 8  years,Total - Gender,25 to 44 years,161.6,161600,Persons in thousands,428,thousands,3,v2582689,1.4.2.1.4,NA,NA,NA,1,1,NA,1.2.3.4,NA,1.2,NA,1,NA,4,6317.8,2.5578524169805945
1995,1995-07-01,Canada,2021A000011124,11124,Full-time employment,Some high school,Total - Gender,25 to 44 years,720.5,720500,Persons in thousands,428,thousands,3,v2582690,1.4.3.1.4,NA,NA,NA,1,1,NA,1.2.3.4,NA,1.3,NA,1,NA,4,6317.8,11.404286302193801
1995,1995-07-01,Canada,2021A000011124,11124,Full-time employment,High school graduate,Total - Gender,25 to 44 years,1394.4,1394400,Persons in thousands,428,thousands,3,v2582691,1.4.4.1.4,NA,NA,NA,1,1,NA,1.2.3.4,NA,1.4,NA,1,NA,4,6317.8,22.070974073253346
1995,1995-07-01,Canada,2021A000011124,11124,Full-time employment,University degree,Total - Gender,25 to 44 years,1342.7,1342700,Persons in thousands,428,thousands,3,v2582694,1.4.7.1.4,NA,NA,NA,1,1,NA,1.2.3.4,NA,1.7,NA,1,NA,4,6317.8,21.252651239355473
1995,1995-07-01,Canada,2021A000011124,11124,Part-time employment,0 to 8  years,Total - Gender,25 to 44 years,26.1,26100,Persons in thousands,428,thousands,3,v2582698,1.5.2.1.4,NA,NA,NA,1,1,NA,1.2.3.5,NA,1.2,NA,1,NA,4,942.3,2.76981852913085
1995,1995-07-01,Canada,2021A000011124,11124,Part-time employment,Some high school,Total - Gender,25 to 44 years,108.8,108800,Persons in thousands,428,thousands,3,v2582699,1.5.3.1.4,NA,NA,NA,1,1,NA,1.2.3.5,NA,1.3,NA,1,NA,4,942.3,11.546216703809828
1995,1995-07-01,Canada,2021A000011124,11124,Part-time employment,High school graduate,Total - Gender,25 to 44 years,216,216000,Persons in thousands,428,thousands,3,v2582700,1.5.4.1.4,NA,NA,NA,1,1,NA,1.2.3.5,NA,1.4,NA,1,NA,4,942.3,22.922636103151863
1995,1995-07-01,Canada,2021A000011124,11124,Part-time employment,University degree,Total - Gender,25 to 44 years,176.9,176900,Persons in thousands,428,thousands,3,v2582703,1.5.7.1.4,NA,NA,NA,1,1,NA,1.2.3.5,NA,1.7,NA,1,NA,4,942.3,18.773214475220207
1995,1995-07-01,Canada,2021A000011124,11124,Unemployment,0 to 8  years,Total - Gender,25 to 44 years,42.7,42700,Persons in thousands,428,thousands,3,v2582707,1.6.2.1.4,NA,NA,NA,1,1,NA,1.2.6,NA,1.2,NA,1,NA,4,716.9,5.9562003068768306
1995,1995-07-01,Canada,2021A000011124,11124,Unemployment,Some high school,Total - Gender,25 to 44 years,147.7,147700,Persons in thousands,428,thousands,3,v2582708,1.6.3.1.4,NA,NA,NA,1,1,NA,1.2.6,NA,1.3,NA,1,NA,4,716.9,20.602594504114936
1995,1995-07-01,Canada,2021A000011124,11124,Unemployment,High school graduate,Total - Gender,25 to 44 years,169.8,169800,Persons in thousands,428,thousands,3,v2582709,1.6.4.1.4,NA,NA,NA,1,1,NA,1.2.6,NA,1.4,NA,1,NA,4,716.9,23.6853117589622
1995,1995-07-01,Canada,2021A000011124,11124,Unemployment,University degree,Total - Gender,25 to 44 years,82.5,82500,Persons in thousands,428,thousands,3,v2582712,1.6.7.1.4,NA,NA,NA,1,1,NA,1.2.6,NA,1.7,NA,1,NA,4,716.9,11.5078811549728
1995,1995-07-01,Canada,2021A000011124,11124,Not in labour force,0 to 8  years,Total - Gender,25 to 44 years,162,162000,Persons in thousands,428,thousands,3,v2582716,1.7.2.1.4,NA,NA,NA,1,1,NA,1.7,NA,1.2,NA,1,NA,4,1481.7,10.933387325369507
1995,1995-07-01,Canada,2021A000011124,11124,Not in labour force,Some high school,Total - Gender,25 to 44 years,322.8,322800,Persons in thousands,428,thousands,3,v2582717,1.7.3.1.4,NA,NA,NA,1,1,NA,1.7,NA,1.3,NA,1,NA,4,1481.7,21.78578659647702
1995,1995-07-01,Canada,2021A000011124,11124,Not in labour force,High school graduate,Total - Gender,25 to 44 years,348,348000,Persons in thousands,428,thousands,3,v2582718,1.7.4.1.4,NA,NA,NA,1,1,NA,1.7,NA,1.4,NA,1,NA,4,1481.7,23.486535735978944
1995,1995-07-01,Canada,2021A000011124,11124,Not in labour force,University degree,Total - Gender,25 to 44 years,156.5,156500,Persons in thousands,428,thousands,3,v2582721,1.7.7.1.4,NA,NA,NA,1,1,NA,1.7,NA,1.7,NA,1,NA,4,1481.7,10.56219207666869
1995,1995-07-01,Canada,2021A000011124,11124,Unemployment rate,0 to 8  years,Total - Gender,25 to 44 years,18.5,0.185,Percent,239,units,0,v2582725,1.8.2.1.4,NA,NA,NA,1,1,NA,8,NA,1.2,NA,1,NA,4,9,205.55555555555554
1995,1995-07-01,Canada,2021A000011124,11124,Unemployment rate,Some high school,Total - Gender,25 to 44 years,15.1,0.151,Percent,239,units,0,v2582726,1.8.3.1.4,NA,NA,NA,1,1,NA,8,NA,1.3,NA,1,NA,4,9,167.77777777777777
1995,1995-07-01,Canada,2021A000011124,11124,Unemployment rate,High school graduate,Total - Gender,25 to 44 years,9.5,0.095,Percent,239,units,0,v2582727,1.8.4.1.4,NA,NA,NA,1,1,NA,8,NA,1.4,NA,1,NA,4,9,105.55555555555556
1995,1995-07-01,Canada,2021A000011124,11124,Unemployment rate,University degree,Total - Gender,25 to 44 years,5.1,0.051,Percent,239,units,0,v2582730,1.8.7.1.4,NA,NA,NA,1,1,NA,8,NA,1.7,NA,1,NA,4,9,56.66666666666666
1995,1995-07-01,Canada,2021A000011124,11124,Participation rate,0 to 8  years,Total - Gender,25 to 44 years,58.7,0.5870000000000001,Percent,239,units,0,v2582734,1.9.2.1.4,NA,NA,NA,1,1,NA,9,NA,1.2,NA,1,NA,4,84.3,69.63226571767497
1995,1995-07-01,Canada,2021A000011124,11124,Participation rate,Some high school,Total - Gender,25 to 44 years,75.2,0.752,Percent,239,units,0,v2582735,1.9.3.1.4,NA,NA,NA,1,1,NA,9,NA,1.3,NA,1,NA,4,84.3,89.20521945432978
1995,1995-07-01,Canada,2021A000011124,11124,Participation rate,High school graduate,Total - Gender,25 to 44 years,83.6,0.836,Percent,239,units,0,v2582736,1.9.4.1.4,NA,NA,NA,1,1,NA,9,NA,1.4,NA,1,NA,4,84.3,99.16963226571768
1995,1995-07-01,Canada,2021A000011124,11124,Participation rate,University degree,Total - Gender,25 to 44 years,91.1,0.9109999999999999,Percent,239,units,0,v2582739,1.9.7.1.4,NA,NA,NA,1,1,NA,9,NA,1.7,NA,1,NA,4,84.3,108.06642941874259
1995,1995-07-01,Canada,2021A000011124,11124,Employment rate,0 to 8  years,Total - Gender,25 to 44 years,47.8,0.478,Percent,239,units,0,v2582743,1.10.2.1.4,NA,NA,NA,1,1,NA,10,NA,1.2,NA,1,NA,4,76.8,62.239583333333336
1995,1995-07-01,Canada,2021A000011124,11124,Employment rate,Some high school,Total - Gender,25 to 44 years,63.8,0.638,Percent,239,units,0,v2582744,1.10.3.1.4,NA,NA,NA,1,1,NA,10,NA,1.3,NA,1,NA,4,76.8,83.07291666666667
1995,1995-07-01,Canada,2021A000011124,11124,Employment rate,High school graduate,Total - Gender,25 to 44 years,75.7,0.757,Percent,239,units,0,v2582745,1.10.4.1.4,NA,NA,NA,1,1,NA,10,NA,1.4,NA,1,NA,4,76.8,98.56770833333334
1995,1995-07-01,Canada,2021A000011124,11124,Employment rate,University degree,Total - Gender,25 to 44 years,86.4,0.8640000000000001,Percent,239,units,0,v2582748,1.10.7.1.4,NA,NA,NA,1,1,NA,10,NA,1.7,NA,1,NA,4,76.8,112.5
1996,1996-07-01,Canada,2021A000011124,11124,Population,0 to 8  years,Total - Gender,25 to 44 years,378.5,378500,Persons in thousands,428,thousands,3,v2582662,1.1.2.1.4,NA,NA,NA,1,1,NA,1,NA,1.2,NA,1,NA,4,9498.5,3.9848397115334
1996,1996-07-01,Canada,2021A000011124,11124,Population,Some high school,Total - Gender,25 to 44 years,1241.9,1241900,Persons in thousands,428,thousands,3,v2582663,1.1.3.1.4,NA,NA,NA,1,1,NA,1,NA,1.3,NA,1,NA,4,9498.5,13.074696004632312
1996,1996-07-01,Canada,2021A000011124,11124,Population,High school graduate,Total - Gender,25 to 44 years,2155.3,2155300,Persons in thousands,428,thousands,3,v2582664,1.1.4.1.4,NA,NA,NA,1,1,NA,1,NA,1.4,NA,1,NA,4,9498.5,22.690951202821502
1996,1996-07-01,Canada,2021A000011124,11124,Population,University degree,Total - Gender,25 to 44 years,1785.3,1785300,Persons in thousands,428,thousands,3,v2582667,1.1.7.1.4,NA,NA,NA,1,1,NA,1,NA,1.7,NA,1,NA,4,9498.5,18.795599305153445
1996,1996-07-01,Canada,2021A000011124,11124,Labour force,0 to 8  years,Total - Gender,25 to 44 years,219.9,219900,Persons in thousands,428,thousands,3,v2582671,1.2.2.1.4,NA,NA,NA,1,1,NA,1.2,NA,1.2,NA,1,NA,4,8042.6,2.7341904359286797
1996,1996-07-01,Canada,2021A000011124,11124,Labour force,Some high school,Total - Gender,25 to 44 years,939.2,939200,Persons in thousands,428,thousands,3,v2582672,1.2.3.1.4,NA,NA,NA,1,1,NA,1.2,NA,1.3,NA,1,NA,4,8042.6,11.677815631760874
1996,1996-07-01,Canada,2021A000011124,11124,Labour force,High school graduate,Total - Gender,25 to 44 years,1812.2,1812200,Persons in thousands,428,thousands,3,v2582673,1.2.4.1.4,NA,NA,NA,1,1,NA,1.2,NA,1.4,NA,1,NA,4,8042.6,22.532514361027527
1996,1996-07-01,Canada,2021A000011124,11124,Labour force,University degree,Total - Gender,25 to 44 years,1620.2,1620200,Persons in thousands,428,thousands,3,v2582676,1.2.7.1.4,NA,NA,NA,1,1,NA,1.2,NA,1.7,NA,1,NA,4,8042.6,20.145226667992937
1996,1996-07-01,Canada,2021A000011124,11124,Employment,0 to 8  years,Total - Gender,25 to 44 years,177.4,177400,Persons in thousands,428,thousands,3,v2582680,1.3.2.1.4,NA,NA,NA,1,1,NA,1.2.3,NA,1.2,NA,1,NA,4,7307.6,2.427609611910887
1996,1996-07-01,Canada,2021A000011124,11124,Employment,Some high school,Total - Gender,25 to 44 years,791.6,791600,Persons in thousands,428,thousands,3,v2582681,1.3.3.1.4,NA,NA,NA,1,1,NA,1.2.3,NA,1.3,NA,1,NA,4,7307.6,10.832557884941703
1996,1996-07-01,Canada,2021A000011124,11124,Employment,High school graduate,Total - Gender,25 to 44 years,1641.6,1641600,Persons in thousands,428,thousands,3,v2582682,1.3.4.1.4,NA,NA,NA,1,1,NA,1.2.3,NA,1.4,NA,1,NA,4,7307.6,22.464283759373803
1996,1996-07-01,Canada,2021A000011124,11124,Employment,University degree,Total - Gender,25 to 44 years,1531.6,1531600,Persons in thousands,428,thousands,3,v2582685,1.3.7.1.4,NA,NA,NA,1,1,NA,1.2.3,NA,1.7,NA,1,NA,4,7307.6,20.95900158738847
1996,1996-07-01,Canada,2021A000011124,11124,Full-time employment,0 to 8  years,Total - Gender,25 to 44 years,153.3,153300,Persons in thousands,428,thousands,3,v2582689,1.4.2.1.4,NA,NA,NA,1,1,NA,1.2.3.4,NA,1.2,NA,1,NA,4,6329,2.422183599304788
1996,1996-07-01,Canada,2021A000011124,11124,Full-time employment,Some high school,Total - Gender,25 to 44 years,687.5,687500,Persons in thousands,428,thousands,3,v2582690,1.4.3.1.4,NA,NA,NA,1,1,NA,1.2.3.4,NA,1.3,NA,1,NA,4,6329,10.862695528519513
1996,1996-07-01,Canada,2021A000011124,11124,Full-time employment,High school graduate,Total - Gender,25 to 44 years,1413.4,1413400,Persons in thousands,428,thousands,3,v2582691,1.4.4.1.4,NA,NA,NA,1,1,NA,1.2.3.4,NA,1.4,NA,1,NA,4,6329,22.33212197819561
1996,1996-07-01,Canada,2021A000011124,11124,Full-time employment,University degree,Total - Gender,25 to 44 years,1338.1,1338100,Persons in thousands,428,thousands,3,v2582694,1.4.7.1.4,NA,NA,NA,1,1,NA,1.2.3.4,NA,1.7,NA,1,NA,4,6329,21.142360562490126
1996,1996-07-01,Canada,2021A000011124,11124,Part-time employment,0 to 8  years,Total - Gender,25 to 44 years,24.1,24100,Persons in thousands,428,thousands,3,v2582698,1.5.2.1.4,NA,NA,NA,1,1,NA,1.2.3.5,NA,1.2,NA,1,NA,4,978.6,2.462701818924995
1996,1996-07-01,Canada,2021A000011124,11124,Part-time employment,Some high school,Total - Gender,25 to 44 years,104,104000,Persons in thousands,428,thousands,3,v2582699,1.5.3.1.4,NA,NA,NA,1,1,NA,1.2.3.5,NA,1.3,NA,1,NA,4,978.6,10.62742693643981
1996,1996-07-01,Canada,2021A000011124,11124,Part-time employment,High school graduate,Total - Gender,25 to 44 years,228.2,228200,Persons in thousands,428,thousands,3,v2582700,1.5.4.1.4,NA,NA,NA,1,1,NA,1.2.3.5,NA,1.4,NA,1,NA,4,978.6,23.319027181688124
1996,1996-07-01,Canada,2021A000011124,11124,Part-time employment,University degree,Total - Gender,25 to 44 years,193.5,193500,Persons in thousands,428,thousands,3,v2582703,1.5.7.1.4,NA,NA,NA,1,1,NA,1.2.3.5,NA,1.7,NA,1,NA,4,978.6,19.773145309625995
1996,1996-07-01,Canada,2021A000011124,11124,Unemployment,0 to 8  years,Total - Gender,25 to 44 years,42.5,42500,Persons in thousands,428,thousands,3,v2582707,1.6.2.1.4,NA,NA,NA,1,1,NA,1.2.6,NA,1.2,NA,1,NA,4,735,5.782312925170068
1996,1996-07-01,Canada,2021A000011124,11124,Unemployment,Some high school,Total - Gender,25 to 44 years,147.7,147700,Persons in thousands,428,thousands,3,v2582708,1.6.3.1.4,NA,NA,NA,1,1,NA,1.2.6,NA,1.3,NA,1,NA,4,735,20.09523809523809
1996,1996-07-01,Canada,2021A000011124,11124,Unemployment,High school graduate,Total - Gender,25 to 44 years,170.6,170600,Persons in thousands,428,thousands,3,v2582709,1.6.4.1.4,NA,NA,NA,1,1,NA,1.2.6,NA,1.4,NA,1,NA,4,735,23.210884353741495
1996,1996-07-01,Canada,2021A000011124,11124,Unemployment,University degree,Total - Gender,25 to 44 years,88.6,88600,Persons in thousands,428,thousands,3,v2582712,1.6.7.1.4,NA,NA,NA,1,1,NA,1.2.6,NA,1.7,NA,1,NA,4,735,12.054421768707483
1996,1996-07-01,Canada,2021A000011124,11124,Not in labour force,0 to 8  years,Total - Gender,25 to 44 years,158.5,158500,Persons in thousands,428,thousands,3,v2582716,1.7.2.1.4,NA,NA,NA,1,1,NA,1.7,NA,1.2,NA,1,NA,4,1455.9,10.886736726423518
1996,1996-07-01,Canada,2021A000011124,11124,Not in labour force,Some high school,Total - Gender,25 to 44 years,302.6,302600,Persons in thousands,428,thousands,3,v2582717,1.7.3.1.4,NA,NA,NA,1,1,NA,1.7,NA,1.3,NA,1,NA,4,1455.9,20.784394532591524
1996,1996-07-01,Canada,2021A000011124,11124,Not in labour force,High school graduate,Total - Gender,25 to 44 years,343,343000,Persons in thousands,428,thousands,3,v2582718,1.7.4.1.4,NA,NA,NA,1,1,NA,1.7,NA,1.4,NA,1,NA,4,1455.9,23.559310392197265
1996,1996-07-01,Canada,2021A000011124,11124,Not in labour force,University degree,Total - Gender,25 to 44 years,165.1,165100,Persons in thousands,428,thousands,3,v2582721,1.7.7.1.4,NA,NA,NA,1,1,NA,1.7,NA,1.7,NA,1,NA,4,1455.9,11.34006456487396
1996,1996-07-01,Canada,2021A000011124,11124,Unemployment rate,0 to 8  years,Total - Gender,25 to 44 years,19.3,0.193,Percent,239,units,0,v2582725,1.8.2.1.4,NA,NA,NA,1,1,NA,8,NA,1.2,NA,1,NA,4,9.1,212.0879120879121
1996,1996-07-01,Canada,2021A000011124,11124,Unemployment rate,Some high school,Total - Gender,25 to 44 years,15.7,0.157,Percent,239,units,0,v2582726,1.8.3.1.4,NA,NA,NA,1,1,NA,8,NA,1.3,NA,1,NA,4,9.1,172.52747252747253
1996,1996-07-01,Canada,2021A000011124,11124,Unemployment rate,High school graduate,Total - Gender,25 to 44 years,9.4,0.094,Percent,239,units,0,v2582727,1.8.4.1.4,NA,NA,NA,1,1,NA,8,NA,1.4,NA,1,NA,4,9.1,103.2967032967033
1996,1996-07-01,Canada,2021A000011124,11124,Unemployment rate,University degree,Total - Gender,25 to 44 years,5.5,0.055,Percent,239,units,0,v2582730,1.8.7.1.4,NA,NA,NA,1,1,NA,8,NA,1.7,NA,1,NA,4,9.1,60.439560439560445
1996,1996-07-01,Canada,2021A000011124,11124,Participation rate,0 to 8  years,Total - Gender,25 to 44 years,58.1,0.581,Percent,239,units,0,v2582734,1.9.2.1.4,NA,NA,NA,1,1,NA,9,NA,1.2,NA,1,NA,4,84.7,68.59504132231405
1996,1996-07-01,Canada,2021A000011124,11124,Participation rate,Some high school,Total - Gender,25 to 44 years,75.6,0.7559999999999999,Percent,239,units,0,v2582735,1.9.3.1.4,NA,NA,NA,1,1,NA,9,NA,1.3,NA,1,NA,4,84.7,89.25619834710743
1996,1996-07-01,Canada,2021A000011124,11124,Participation rate,High school graduate,Total - Gender,25 to 44 years,84.1,0.841,Percent,239,units,0,v2582736,1.9.4.1.4,NA,NA,NA,1,1,NA,9,NA,1.4,NA,1,NA,4,84.7,99.29161747343565
1996,1996-07-01,Canada,2021A000011124,11124,Participation rate,University degree,Total - Gender,25 to 44 years,90.8,0.9079999999999999,Percent,239,units,0,v2582739,1.9.7.1.4,NA,NA,NA,1,1,NA,9,NA,1.7,NA,1,NA,4,84.7,107.20188902007084
1996,1996-07-01,Canada,2021A000011124,11124,Employment rate,0 to 8  years,Total - Gender,25 to 44 years,46.9,0.469,Percent,239,units,0,v2582743,1.10.2.1.4,NA,NA,NA,1,1,NA,10,NA,1.2,NA,1,NA,4,76.9,60.98829648894668
1996,1996-07-01,Canada,2021A000011124,11124,Employment rate,Some high school,Total - Gender,25 to 44 years,63.7,0.637,Percent,239,units,0,v2582744,1.10.3.1.4,NA,NA,NA,1,1,NA,10,NA,1.3,NA,1,NA,4,76.9,82.83485045513653
1996,1996-07-01,Canada,2021A000011124,11124,Employment rate,High school graduate,Total - Gender,25 to 44 years,76.2,0.762,Percent,239,units,0,v2582745,1.10.4.1.4,NA,NA,NA,1,1,NA,10,NA,1.4,NA,1,NA,4,76.9,99.08972691807541
1996,1996-07-01,Canada,2021A000011124,11124,Employment rate,University degree,Total - Gender,25 to 44 years,85.8,0.858,Percent,239,units,0,v2582748,1.10.7.1.4,NA,NA,NA,1,1,NA,10,NA,1.7,NA,1,NA,4,76.9,111.57347204161248
1997,1997-07-01,Canada,2021A000011124,11124,Population,0 to 8  years,Total - Gender,25 to 44 years,345.5,345500,Persons in thousands,428,thousands,3,v2582662,1.1.2.1.4,NA,NA,NA,1,1,NA,1,NA,1.2,NA,1,NA,4,9504.6,3.6350819603139533
1997,1997-07-01,Canada,2021A000011124,11124,Population,Some high school,Total - Gender,25 to 44 years,1190.1,1190100,Persons in thousands,428,thousands,3,v2582663,1.1.3.1.4,NA,NA,NA,1,1,NA,1,NA,1.3,NA,1,NA,4,9504.6,12.52130547313932
1997,1997-07-01,Canada,2021A000011124,11124,Population,High school graduate,Total - Gender,25 to 44 years,1999.8,1999800,Persons in thousands,428,thousands,3,v2582664,1.1.4.1.4,NA,NA,NA,1,1,NA,1,NA,1.4,NA,1,NA,4,9504.6,21.040338362477115
1997,1997-07-01,Canada,2021A000011124,11124,Population,University degree,Total - Gender,25 to 44 years,1842.4,1842400,Persons in thousands,428,thousands,3,v2582667,1.1.7.1.4,NA,NA,NA,1,1,NA,1,NA,1.7,NA,1,NA,4,9504.6,19.38429812932685
1997,1997-07-01,Canada,2021A000011124,11124,Labour force,0 to 8  years,Total - Gender,25 to 44 years,203.3,203300,Persons in thousands,428,thousands,3,v2582671,1.2.2.1.4,NA,NA,NA,1,1,NA,1.2,NA,1.2,NA,1,NA,4,8097.1,2.510775462820022
1997,1997-07-01,Canada,2021A000011124,11124,Labour force,Some high school,Total - Gender,25 to 44 years,899,899000,Persons in thousands,428,thousands,3,v2582672,1.2.3.1.4,NA,NA,NA,1,1,NA,1.2,NA,1.3,NA,1,NA,4,8097.1,11.102740487334971
1997,1997-07-01,Canada,2021A000011124,11124,Labour force,High school graduate,Total - Gender,25 to 44 years,1691.8,1691800,Persons in thousands,428,thousands,3,v2582673,1.2.4.1.4,NA,NA,NA,1,1,NA,1.2,NA,1.4,NA,1,NA,4,8097.1,20.893900285287323
1997,1997-07-01,Canada,2021A000011124,11124,Labour force,University degree,Total - Gender,25 to 44 years,1669.8,1669800,Persons in thousands,428,thousands,3,v2582676,1.2.7.1.4,NA,NA,NA,1,1,NA,1.2,NA,1.7,NA,1,NA,4,8097.1,20.622198070914276
1997,1997-07-01,Canada,2021A000011124,11124,Employment,0 to 8  years,Total - Gender,25 to 44 years,162.9,162900,Persons in thousands,428,thousands,3,v2582680,1.3.2.1.4,NA,NA,NA,1,1,NA,1.2.3,NA,1.2,NA,1,NA,4,7423.8,2.194294027317546
1997,1997-07-01,Canada,2021A000011124,11124,Employment,Some high school,Total - Gender,25 to 44 years,769.2,769200,Persons in thousands,428,thousands,3,v2582681,1.3.3.1.4,NA,NA,NA,1,1,NA,1.2.3,NA,1.3,NA,1,NA,4,7423.8,10.361270508364989
1997,1997-07-01,Canada,2021A000011124,11124,Employment,High school graduate,Total - Gender,25 to 44 years,1551.5,1551500,Persons in thousands,428,thousands,3,v2582682,1.3.4.1.4,NA,NA,NA,1,1,NA,1.2.3,NA,1.4,NA,1,NA,4,7423.8,20.899000511867236
1997,1997-07-01,Canada,2021A000011124,11124,Employment,University degree,Total - Gender,25 to 44 years,1586.1,1586100,Persons in thousands,428,thousands,3,v2582685,1.3.7.1.4,NA,NA,NA,1,1,NA,1.2.3,NA,1.7,NA,1,NA,4,7423.8,21.365069102077104
1997,1997-07-01,Canada,2021A000011124,11124,Full-time employment,0 to 8  years,Total - Gender,25 to 44 years,143.8,143800,Persons in thousands,428,thousands,3,v2582689,1.4.2.1.4,NA,NA,NA,1,1,NA,1.2.3.4,NA,1.2,NA,1,NA,4,6416.1,2.241236888452487
1997,1997-07-01,Canada,2021A000011124,11124,Full-time employment,Some high school,Total - Gender,25 to 44 years,664.9,664900,Persons in thousands,428,thousands,3,v2582690,1.4.3.1.4,NA,NA,NA,1,1,NA,1.2.3.4,NA,1.3,NA,1,NA,4,6416.1,10.362993095494147
1997,1997-07-01,Canada,2021A000011124,11124,Full-time employment,High school graduate,Total - Gender,25 to 44 years,1341.3,1341300,Persons in thousands,428,thousands,3,v2582691,1.4.4.1.4,NA,NA,NA,1,1,NA,1.2.3.4,NA,1.4,NA,1,NA,4,6416.1,20.905222798896524
1997,1997-07-01,Canada,2021A000011124,11124,Full-time employment,University degree,Total - Gender,25 to 44 years,1374,1374000,Persons in thousands,428,thousands,3,v2582694,1.4.7.1.4,NA,NA,NA,1,1,NA,1.2.3.4,NA,1.7,NA,1,NA,4,6416.1,21.41487819703558
1997,1997-07-01,Canada,2021A000011124,11124,Part-time employment,0 to 8  years,Total - Gender,25 to 44 years,19.1,19100,Persons in thousands,428,thousands,3,v2582698,1.5.2.1.4,NA,NA,NA,1,1,NA,1.2.3.5,NA,1.2,NA,1,NA,4,1007.6,1.8955934894799527
